,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,staffExperience,writersExperience,directorsExperience,budget,revenue,viewCount,likeCount,dislikeCount,commentCount
714,354017,tt0368891,movie,National Treasure,National Treasure,0,2004.0,131.0,"Action,Adventure,Mystery",40,20,4,100000000,347451894,0,0,0,0
715,354033,tt0368908,movie,One Day,One Day,0,2003.0,48.0,Drama,23,22,8,15000000,59389433,0,0,0,0
716,354056,tt0368933,movie,The Princess Diaries 2: Royal Engagement,The Princess Diaries 2: Royal Engagement,0,2004.0,113.0,"Comedy,Family,Romance",40,12,4,40000000,95149435,0,0,0,0
717,354155,tt0369039,movie,The Unborn,The Unborn,0,2003.0,108.0,"Horror,Mystery,Thriller",32,4,4,16000000,76514050,0,0,0,0
718,354338,tt0369226,movie,Alone in the Dark,Alone in the Dark,0,2005.0,96.0,"Action,Horror,Sci-Fi",40,12,4,20000000,10442808,0,0,0,0
719,354449,tt0369339,movie,Collateral,Collateral,0,2004.0,120.0,"Crime,Drama,Thriller",39,4,4,65000000,217764291,0,0,0,0
720,354540,tt0369436,movie,Four Christmases,Four Christmases,0,2008.0,88.0,"Comedy,Drama,Romance",40,16,4,80000000,163733697,0,0,0,0
721,354545,tt0369441,movie,Fun with Dick and Jane,Fun with Dick and Jane,0,2005.0,90.0,"Comedy,Crime",39,23,4,100000000,202026112,0,0,0,0
722,354710,tt0369610,movie,Jurassic World,Jurassic World,0,2015.0,124.0,"Action,Adventure,Sci-Fi",39,20,4,150000000,1513528810,0,0,0,0
723,354828,tt0369735,movie,Monster-in-Law,Monster-in-Law,0,2005.0,101.0,"Comedy,Romance",37,1,4,43000000,154749918,0,0,0,0
724,355107,tt0370032,movie,Ultraviolet,Ultraviolet,0,2006.0,88.0,"Action,Sci-Fi",38,4,4,30000000,31070211,0,0,0,0
725,355328,tt0370263,movie,Alien vs. Predator,AVP: Alien vs. Predator,0,2004.0,101.0,"Action,Adventure,Horror",40,20,4,70000000,171183863,0,0,0,0
726,356152,tt0371101,movie,Promised Land,Promised Land,0,2004.0,99.0,Drama,37,13,4,15000000,8138788,0,0,0,0
727,356292,tt0371246,movie,Spanglish,Spanglish,0,2004.0,131.0,"Comedy,Drama,Romance",40,4,4,80000000,55041367,0,0,0,0
728,356303,tt0371257,movie,Stay,Stay,0,2005.0,99.0,"Drama,Mystery,Thriller",40,4,4,50000000,8342132,0,0,0,0
729,356642,tt0371606,movie,Chicken Little,Chicken Little,0,2005.0,81.0,"Adventure,Animation,Comedy",40,20,4,150000000,314432665,0,0,0,0
730,356752,tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,2005.0,109.0,"Adventure,Comedy,Sci-Fi",40,8,4,50000000,104478416,0,0,0,0
731,356774,tt0371746,movie,Iron Man,Iron Man,0,2008.0,126.0,"Action,Adventure,Sci-Fi",40,32,4,140000000,585174222,0,0,0,0
732,357193,tt0372183,movie,The Bourne Supremacy,The Bourne Supremacy,0,2004.0,108.0,"Action,Mystery,Thriller",40,8,4,75000000,288500217,0,0,0,0
733,357247,tt0372237,movie,Guess Who,Guess Who,0,2005.0,105.0,"Comedy,Romance",40,16,4,35000000,68915888,0,0,0,0
734,357311,tt0372303,movie,The Good Shepherd,The Good Shepherd,0,2004.0,91.0,"Drama,Thriller",38,4,2,85000000,59908565,0,0,0,0
735,357534,tt0372532,movie,The Wedding Date,The Wedding Date,0,2005.0,90.0,"Comedy,Romance",37,5,4,15000000,47175038,0,0,0,0
736,357540,tt0372538,movie,Spy,Spy,0,2011.0,110.0,"Action,Crime,Drama",35,9,4,65000000,235666219,0,0,0,0
737,357586,tt0372588,movie,Team America: World Police,Team America: World Police,0,2004.0,98.0,"Action,Comedy",40,12,4,32000000,50907422,0,0,0,0
738,357771,tt0372784,movie,Batman Begins,Batman Begins,0,2005.0,140.0,"Action,Adventure",40,12,4,150000000,374218673,0,0,0,0
739,358028,tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,2008.0,93.0,"Action,Adventure,Family",40,16,4,45000000,101702060,0,0,0,0
740,358433,tt0373469,movie,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,0,2005.0,103.0,"Action,Comedy,Crime",40,8,4,15000000,15785148,0,0,0,0
741,358833,tt0373883,movie,Halloween,Halloween,0,2007.0,109.0,Horror,40,12,4,15300000,150253908,0,0,0,0
742,358839,tt0373889,movie,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,0,2007.0,138.0,"Action,Adventure,Family",40,8,4,150000000,938212738,0,0,0,0
743,358874,tt0373926,movie,The Interpreter,The Interpreter,0,2005.0,128.0,"Crime,Mystery,Thriller",40,20,4,80000000,162944923,0,0,0,0
744,359044,tt0374102,movie,Open Water,Open Water,0,2003.0,79.0,"Adventure,Drama,Horror",25,4,4,130000,54667954,0,0,0,0
745,359460,tt0374536,movie,Bewitched,Bewitched,0,2005.0,102.0,"Comedy,Fantasy,Romance",40,12,4,85000000,131426169,0,0,0,0
746,359485,tt0374563,movie,Captivity,Captivity,0,2007.0,96.0,"Crime,Drama,Horror",35,5,4,17000000,2626800,0,0,0,0
747,359505,tt0374584,movie,Control,Control,0,2004.0,104.0,"Action,Crime,Thriller",39,8,4,6800000,8159508,0,0,0,0
748,359814,tt0374900,movie,Napoleon Dynamite,Napoleon Dynamite,0,2004.0,96.0,Comedy,40,8,4,400000,46118097,0,0,0,0
749,359970,tt0375063,movie,Sideways,Sideways,0,2004.0,127.0,"Comedy,Drama,Romance",39,11,4,16000000,109502303,0,0,0,0
750,360078,tt0375173,movie,Alfie,Alfie,0,2004.0,103.0,"Comedy,Drama,Romance",40,12,4,60000000,13395939,0,0,0,0
751,360114,tt0375210,movie,White Noise,White Noise,0,2005.0,101.0,"Drama,Horror,Mystery",40,4,4,10000000,91196419,0,0,0,0
752,360464,tt0375568,movie,Astro Boy,Astro Boy,0,2009.0,94.0,"Action,Animation,Comedy",40,12,4,65000000,44091067,0,0,0,0
753,360571,tt0375679,movie,Crash,Crash,0,2004.0,112.0,"Crime,Drama,Thriller",40,8,4,16500000,98410061,0,0,0,0
754,360797,tt0375912,movie,Layer Cake,Layer Cake,0,2004.0,105.0,"Action,Crime,Drama",39,3,4,6500000,11850214,0,0,0,0
755,360986,tt0376105,movie,Racing Stripes,Racing Stripes,0,2005.0,102.0,"Adventure,Comedy,Drama",37,13,4,30000000,93772522,0,0,0,0
756,360989,tt0376108,movie,Rebound,Rebound,0,2005.0,86.0,"Comedy,Family,Sport",40,20,4,45000000,16809014,0,0,0,0
757,361017,tt0376136,movie,The Rum Diary,The Rum Diary,0,2011.0,119.0,"Comedy,Drama",40,8,4,45000000,24000000,0,0,0,0
758,361411,tt0376541,movie,Closer,Closer,0,2004.0,104.0,"Drama,Romance",40,4,4,27000000,115505027,0,0,0,0
759,361475,tt0376606,movie,Frozen,Frozen,0,2005.0,90.0,Thriller,35,6,4,150000000,1277284869,0,0,0,0
760,361854,tt0376994,movie,X-Men: The Last Stand,X-Men: The Last Stand,0,2006.0,104.0,"Action,Adventure,Sci-Fi",40,8,4,210000000,234360014,0,0,0,0
761,361921,tt0377062,movie,Flight of the Phoenix,Flight of the Phoenix,0,2004.0,113.0,"Action,Adventure,Drama",40,12,4,45000000,21009180,0,0,0,0
762,361946,tt0377091,movie,Mean Creek,Mean Creek,0,2004.0,90.0,"Crime,Drama",40,4,4,500000,603943,0,0,0,0
763,361947,tt0377092,movie,Mean Girls,Mean Girls,0,2004.0,97.0,Comedy,39,8,4,17000000,129042871,0,0,0,0
764,361960,tt0377107,movie,Proof,Proof,0,2005.0,100.0,"Drama,Mystery",40,8,4,20000000,8059999,0,0,0,0
765,362310,tt0377471,movie,Be Cool,Be Cool,0,2005.0,118.0,"Comedy,Crime,Drama",40,8,4,53000000,95226116,0,0,0,0
766,362650,tt0377818,movie,The Dukes of Hazzard,The Dukes of Hazzard,0,2005.0,104.0,Comedy,36,8,4,50000000,110803676,0,0,0,0
767,362809,tt0377981,movie,Gnomeo & Juliet,Gnomeo & Juliet,0,2011.0,84.0,"Adventure,Animation,Comedy",40,44,4,36000000,189712432,0,0,0,0
768,362934,tt0378109,movie,Into the Blue,Into the Blue,0,2005.0,110.0,"Action,Adventure,Crime",39,4,4,50000000,44434439,0,0,0,0
769,363018,tt0378194,movie,Kill Bill: Vol. 2,Kill Bill: Vol. 2,0,2004.0,137.0,"Action,Crime,Thriller",40,8,4,30000000,152159461,0,0,0,0
770,364509,tt0379725,movie,Capote,Capote,0,2005.0,114.0,"Biography,Crime,Drama",40,8,4,7000000,49084830,0,0,0,0
771,364568,tt0379786,movie,Serenity,Serenity,0,2005.0,119.0,"Action,Adventure,Sci-Fi",40,4,4,39000000,38869464,0,0,0,0
772,365159,tt0380395,movie,Grindhouse,Grindhouse,0,2003.0,106.0,Horror,15,3,3,67000000,25037897,0,0,0,0
773,365271,tt0380510,movie,The Lovely Bones,The Lovely Bones,0,2009.0,135.0,"Drama,Fantasy,Thriller",37,13,4,65000000,93525586,0,0,0,0
774,365357,tt0380599,movie,Oliver Twist,Oliver Twist,0,2005.0,130.0,"Crime,Drama",40,8,4,50000000,42093706,0,0,0,0
775,365807,tt0381061,movie,Casino Royale,Casino Royale,0,2006.0,144.0,"Action,Adventure,Thriller",40,16,4,162000000,640790678,0,0,0,0
776,365892,tt0381147,movie,Dope,Dope,0,2004.0,90.0,Drama,34,4,4,700000,17986781,0,0,0,0
777,366179,tt0381442,movie,The Secret Adventures of Gustave Klopp,Narco,0,2004.0,105.0,Comedy,40,12,8,823258,823258,0,0,0,0
778,366408,tt0381681,movie,Before Sunset,Before Sunset,0,2004.0,80.0,"Drama,Romance",40,16,4,2700000,15992615,0,0,0,0
779,366434,tt0381707,movie,White Chicks,White Chicks,0,2004.0,109.0,"Comedy,Crime",40,24,4,37000000,113086475,0,0,0,0
780,366573,tt0381849,movie,3:10 to Yuma,3:10 to Yuma,0,2007.0,122.0,"Action,Crime,Drama",40,16,4,55000000,70016220,0,0,0,0
781,366688,tt0381971,movie,Curious George,Curious George,0,2006.0,87.0,"Adventure,Animation,Comedy",40,16,4,50000000,69834815,0,0,0,0
782,366791,tt0382077,movie,Hide and Seek,Hide and Seek,0,2005.0,101.0,"Drama,Horror,Mystery",40,4,4,25000000,122644820,0,0,0,0
783,367330,tt0382625,movie,The Da Vinci Code,The Da Vinci Code,0,2006.0,149.0,"Mystery,Thriller",40,8,4,125000000,758239851,0,0,0,0
784,367333,tt0382628,movie,Dark Water,Dark Water,0,2005.0,105.0,"Drama,Horror,Mystery",40,16,4,30000000,25473093,0,0,0,0
785,367626,tt0382932,movie,Ratatouille,Ratatouille,0,2007.0,111.0,"Adventure,Animation,Comedy",40,16,8,150000000,623722818,0,0,0,0
786,367686,tt0382992,movie,Stealth,Stealth,0,2005.0,121.0,"Action,Adventure,Sci-Fi",40,4,4,135000000,76932943,0,0,0,0
787,367703,tt0383010,movie,The Three Stooges,The Three Stooges,0,2012.0,92.0,"Comedy,Family",40,12,8,30000000,54819301,0,0,0,0
788,367749,tt0383060,movie,Zoom,Zoom,0,2006.0,93.0,"Action,Adventure,Comedy",40,12,4,35000000,12506188,0,0,0,0
789,367908,tt0383222,movie,BloodRayne,BloodRayne,0,2005.0,95.0,"Action,Adventure,Fantasy",39,4,4,25000000,2405420,0,0,0,0
790,368250,tt0383574,movie,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,0,2006.0,151.0,"Action,Adventure,Fantasy",40,16,4,200000000,1065659812,0,0,0,0
791,368781,tt0384293,movie,Love,Love,0,2003.0,104.0,Drama,32,2,4,3500000,695269,0,0,0,0
792,368942,tt0384533,movie,She Hate Me,She Hate Me,0,2004.0,138.0,"Comedy,Drama",40,8,4,8000000,365134,0,0,0,0
793,368944,tt0384537,movie,Silent Hill,Silent Hill,0,2006.0,125.0,Horror,40,4,4,50000000,97607453,0,0,0,0
794,369016,tt0384642,movie,Kicking & Screaming,Kicking & Screaming,0,2005.0,95.0,"Comedy,Family,Romance",40,8,4,45000000,56070433,0,0,0,0
795,369041,tt0384680,movie,The Weather Man,The Weather Man,0,2005.0,102.0,"Comedy,Drama",40,4,4,20000000,12482775,0,0,0,0
796,369141,tt0384793,movie,Accepted,Accepted,0,2006.0,93.0,Comedy,40,12,4,23000000,38505009,0,0,0,0
797,369154,tt0384806,movie,The Amityville Horror,The Amityville Horror,0,2005.0,90.0,Horror,40,20,4,19000000,194479131,0,0,0,0
798,370067,tt0385752,movie,The Golden Compass,The Golden Compass,0,2007.0,113.0,"Adventure,Family,Fantasy",39,8,4,180000000,372234864,0,0,0,0
799,370190,tt0385880,movie,Monster House,Monster House,0,2006.0,91.0,"Animation,Comedy,Family",39,12,4,75000000,140175006,0,0,0,0
800,370293,tt0385988,movie,Red Riding Hood,Red Riding Hood,0,2006.0,82.0,"Adventure,Family,Musical",40,12,4,42000000,89162162,0,0,0,0
801,370413,tt0386117,movie,Where the Wild Things Are,Where the Wild Things Are,0,2009.0,101.0,"Adventure,Drama,Family",40,12,4,100000000,100086793,0,0,0,0
802,370436,tt0386140,movie,The Legend of Zorro,The Legend of Zorro,0,2005.0,129.0,"Action,Adventure,Romance",40,20,4,75000000,142400065,0,0,0,0
803,370822,tt0386534,movie,Inside Out,Inside Out,0,2005.0,90.0,"Drama,Mystery,Thriller",39,3,3,175000000,853708609,0,0,0,0
804,370875,tt0386588,movie,Hitch,Hitch,0,2005.0,118.0,"Comedy,Romance",40,4,4,70000000,368100420,0,0,0,0
805,371333,tt0387059,movie,Bee Season,Bee Season,0,2005.0,104.0,"Drama,Family",40,8,8,14000000,6856989,0,0,0,0
806,371403,tt0387131,movie,The Constant Gardener,The Constant Gardener,0,2005.0,129.0,"Drama,Mystery,Romance",40,8,4,25000000,82466670,0,0,0,0
807,371828,tt0387564,movie,Saw,Saw,0,2004.0,103.0,"Horror,Mystery",40,8,4,1200000,103911669,0,0,0,0
808,371839,tt0387575,movie,Seed of Chucky,Seed of Chucky,0,2004.0,87.0,"Comedy,Fantasy,Horror",40,4,4,12000000,24829644,0,0,0,0
809,372066,tt0387808,movie,Idiocracy,Idiocracy,0,2006.0,84.0,"Adventure,Comedy,Sci-Fi",40,8,4,30000000,495303,0,0,0,0
810,372133,tt0387877,movie,The Black Dahlia,The Black Dahlia,0,2006.0,121.0,"Crime,Drama,Mystery",40,8,4,50000000,49111202,0,0,0,0
811,372391,tt0388139,movie,It's All Gone Pete Tong,It's All Gone Pete Tong,0,2004.0,90.0,"Biography,Comedy,Drama",39,4,4,2000000,120620,0,0,0,0
812,372444,tt0388194,movie,Labyrinth,Labyrinth,0,2003.0,145.0,Drama,33,0,2,25000000,12729917,0,0,0,0
813,372533,tt0388285,movie,Going the Distance,Going the Distance,0,2004.0,93.0,"Comedy,Romance",37,5,4,32000000,42045846,0,0,0,0
814,372611,tt0388365,movie,Red Riding Hood,Red Riding Hood,0,2003.0,92.0,"Drama,Horror,Thriller",31,5,4,42000000,89162162,0,0,0,0
815,372726,tt0388482,movie,Transporter 2,Transporter 2,0,2005.0,87.0,"Action,Thriller",40,8,4,32000000,85167639,0,0,0,0
816,372744,tt0388500,movie,Beauty Shop,Beauty Shop,0,2005.0,105.0,Comedy,40,12,4,25000000,36351350,0,0,0,0
817,373035,tt0388795,movie,Brokeback Mountain,Brokeback Mountain,0,2005.0,134.0,"Drama,Romance",40,12,4,14000000,178043761,0,0,0,0
818,373215,tt0388980,movie,The Greatest Game Ever Played,The Greatest Game Ever Played,0,2005.0,120.0,"Biography,Drama,Sport",40,4,4,25000000,15431177,0,0,0,0
819,373939,tt0389722,movie,30 Days of Night,30 Days of Night,0,2007.0,113.0,"Action,Horror,Thriller",40,16,4,30000000,75505973,0,0,0,0
820,374006,tt0389790,movie,Bee Movie,Bee Movie,0,2007.0,91.0,"Adventure,Animation,Comedy",40,24,8,150000000,287594577,0,0,0,0
821,374075,tt0389860,movie,Click,Click,0,2006.0,107.0,"Comedy,Drama,Fantasy",40,8,4,82500000,237681299,0,0,0,0
822,374235,tt0390022,movie,Friday Night Lights,Friday Night Lights,0,2004.0,118.0,"Action,Drama,Sport",40,12,4,30000000,61255921,0,0,0,0
823,374588,tt0390384,movie,Primer,Primer,0,2004.0,77.0,"Drama,Sci-Fi,Thriller",13,4,4,7000,424760,0,0,0,0
824,375386,tt0391198,movie,The Grudge,The Grudge,0,2004.0,91.0,"Horror,Mystery,Thriller",40,8,4,10000000,183474602,0,0,0,0
825,375489,tt0391304,movie,A Lot Like Love,A Lot Like Love,0,2005.0,107.0,"Comedy,Drama,Romance",39,4,4,30000000,42886719,0,0,0,0
826,376618,tt0392465,movie,Mozart and the Whale,Mozart and the Whale,0,2005.0,94.0,"Comedy,Drama,Romance",40,4,4,12000000,84967,0,0,0,0
827,377242,tt0393109,movie,Brick,Brick,0,2005.0,110.0,"Action,Crime,Drama",40,4,4,475000,3919254,0,0,0,0
828,377293,tt0393162,movie,Coach Carter,Coach Carter,0,2005.0,136.0,"Biography,Drama,Sport",40,8,4,30000000,76669806,0,0,0,0
829,377855,tt0393735,movie,The Shaggy Dog,The Shaggy Dog,0,2006.0,98.0,"Comedy,Family,Fantasy",40,32,4,50000000,61112916,0,0,0,0
830,377874,tt0393754,movie,Shelter,Shelter,0,2003.0,80.0,Drama,30,4,4,22000000,851517,0,0,0,0
831,379143,tt0395119,movie,Alatriste,Alatriste,0,2006.0,145.0,"Adventure,Drama,History",37,9,4,24000000,23321954,0,0,0,0
832,379192,tt0395169,movie,Hotel Rwanda,Hotel Rwanda,0,2004.0,121.0,"Biography,Drama,History",37,8,4,17500000,38000000,0,0,0,0
833,379274,tt0395251,movie,The Producers,The Producers,0,2005.0,134.0,"Comedy,Crime,Musical",40,8,4,45947000,38058335,0,0,0,0
834,379514,tt0395495,movie,Catch and Release,Catch and Release,0,2006.0,124.0,"Comedy,Drama,Romance",40,4,4,25000000,16158487,0,0,0,0
835,379714,tt0395699,movie,The Pacifier,The Pacifier,0,2005.0,95.0,"Action,Comedy,Drama",40,8,4,56000000,113006880,0,0,0,0
836,379978,tt0395972,movie,North Country,North Country,0,2005.0,126.0,Drama,37,9,4,35000000,25224242,0,0,0,0
837,380172,tt0396171,movie,Perfume: The Story of a Murderer,Perfume: The Story of a Murderer,0,2006.0,147.0,"Crime,Drama",40,16,4,50000000,132180323,0,0,0,0
838,380270,tt0396269,movie,Wedding Crashers,Wedding Crashers,0,2005.0,119.0,"Comedy,Romance",40,8,4,40000000,285176741,0,0,0,0
839,380550,tt0396555,movie,Meet the Robinsons,Meet the Robinsons,0,2007.0,95.0,"Adventure,Animation,Comedy",40,36,4,150000000,169332978,0,0,0,0
840,380645,tt0396652,movie,Ice Princess,Ice Princess,0,2005.0,98.0,"Comedy,Drama,Family",40,8,4,25000000,27645491,0,0,0,0
841,380698,tt0396707,movie,The Secret of Moonacre,The Secret of Moonacre,0,2008.0,103.0,"Adventure,Family,Fantasy",39,12,4,12000000,7070330,0,0,0,0
842,380743,tt0396752,movie,Nanny McPhee,Nanny McPhee,0,2005.0,97.0,"Comedy,Family,Fantasy",40,8,4,25000000,122489822,0,0,0,0
843,380806,tt0396817,movie,Pretty Woman,Pretty Woman,0,2003.0,111.0,"Comedy,Drama",40,4,4,14000000,463000000,0,0,0,0
844,380877,tt0396890,movie,Tamara,Tamara,0,2004.0,75.0,Drama,38,4,4,4750000,206871,0,0,0,0
845,381047,tt0397065,movie,House of Wax,House of Wax,0,2005.0,113.0,"Horror,Thriller",40,12,4,40000000,68766121,0,0,0,0
846,381060,tt0397078,movie,Just My Luck,Just My Luck,0,2006.0,103.0,"Comedy,Fantasy,Romance",40,20,4,28000000,38159905,0,0,0,0
847,381080,tt0397101,movie,The Skeleton Key,The Skeleton Key,0,2005.0,104.0,"Drama,Horror,Mystery",40,4,4,43000000,91974818,0,0,0,0
848,381286,tt0397313,movie,Eight Below,Eight Below,0,2006.0,120.0,"Adventure,Drama,Family",40,20,4,40000000,120455994,0,0,0,0
849,381503,tt0397535,movie,Memoirs of a Geisha,Memoirs of a Geisha,0,2005.0,145.0,"Drama,Romance",38,6,4,85000000,162242962,0,0,0,0
850,381855,tt0397892,movie,Bolt,Bolt,0,2008.0,96.0,"Adventure,Animation,Comedy",40,8,8,150000000,309979994,0,0,0,0
851,381979,tt0398017,movie,Derailed,Derailed,0,2005.0,108.0,"Crime,Drama,Thriller",40,8,4,22000000,57479076,0,0,0,0
852,381989,tt0398027,movie,Down in the Valley,Down in the Valley,0,2005.0,108.0,"Drama,Romance,Thriller",40,4,4,8000000,852872,0,0,0,0
853,382123,tt0398165,movie,The Longest Yard,The Longest Yard,0,2005.0,113.0,"Comedy,Crime,Sport",40,12,4,82000000,233328643,0,0,0,0
854,382241,tt0398286,movie,Tangled,Tangled,0,2010.0,100.0,"Adventure,Animation,Comedy",40,12,8,260000000,591794936,0,0,0,0
855,382329,tt0398375,movie,Rumor Has It...,Rumor Has It...,0,2005.0,97.0,"Comedy,Drama,Romance",40,4,4,70000000,88933562,0,0,0,0
856,382514,tt0398563,movie,Sky High,Sky High,0,2003.0,122.0,"Action,Fantasy,Horror",40,16,4,35000000,86369815,0,0,0,0
857,382660,tt0398712,movie,Assault on Precinct 13,Assault on Precinct 13,0,2005.0,109.0,"Action,Crime,Drama",40,8,4,30150000,35294470,0,0,0,0
858,382754,tt0398808,movie,Bridge to Terabithia,Bridge to Terabithia,0,2007.0,96.0,"Drama,Family,Fantasy",39,11,4,60000000,137587063,0,0,0,0
859,382857,tt0398913,movie,DOA: Dead or Alive,DOA: Dead or Alive,0,2006.0,87.0,"Action,Adventure,Mystery",40,12,4,21000000,480314,0,0,0,0
860,383084,tt0399146,movie,A History of Violence,A History of Violence,0,2005.0,96.0,"Drama,Thriller",38,10,4,32000000,60740827,0,0,0,0
861,383139,tt0399201,movie,The Island,The Island,0,2005.0,136.0,"Action,Sci-Fi,Thriller",40,12,4,126000000,162949164,0,0,0,0
862,383230,tt0399295,movie,Lord of War,Lord of War,0,2005.0,122.0,"Action,Crime,Drama",40,4,4,42000000,24127895,0,0,0,0
863,384064,tt0400150,movie,Alive,Alive,0,2004.0,85.0,"Comedy,Drama,Musical",40,12,4,32000000,36733909,0,0,0,0
864,384398,tt0400497,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005.0,101.0,"Adventure,Comedy,Family",40,24,4,50000000,66002004,0,0,0,0
865,384610,tt0400717,movie,Open Season,Open Season,0,2006.0,86.0,"Adventure,Animation,Comedy",40,40,12,85000000,197309027,0,0,0,0
866,385323,tt0401445,movie,A Good Year,A Good Year,0,2006.0,117.0,"Comedy,Drama,Romance",40,8,4,35000000,42064105,0,0,0,0
867,385603,tt0401729,movie,John Carter,John Carter,0,2012.0,132.0,"Action,Adventure,Sci-Fi",40,16,4,260000000,284139100,0,0,0,0
868,385665,tt0401792,movie,Sin City,Sin City,0,2005.0,124.0,"Crime,Thriller",40,4,12,40000000,158733820,0,0,0,0
869,385688,tt0401815,movie,Tamara,Tamara,0,2005.0,98.0,"Drama,Fantasy,Horror",40,4,4,4750000,206871,0,0,0,0
870,385728,tt0401855,movie,Underworld: Evolution,Underworld: Evolution,0,2006.0,106.0,"Action,Fantasy,Thriller",40,12,4,50000000,111340801,0,0,0,0
871,386261,tt0402399,movie,The New World,The New World,0,2005.0,135.0,"Biography,Drama,History",40,4,4,30000000,30536013,0,0,0,0
872,386750,tt0402901,movie,The Cave,The Cave,0,2005.0,97.0,"Action,Adventure,Horror",40,8,4,30000000,15007991,0,0,0,0
873,386759,tt0402910,movie,Chaos,Chaos,0,2005.0,106.0,"Action,Crime,Drama",40,4,4,12000000,10289,0,0,0,0
874,387342,tt0403508,movie,The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,0,2005.0,119.0,"Comedy,Drama,Romance",40,12,4,25000000,39053061,0,0,0,0
875,387757,tt0403935,movie,Action Jackson,Action Jackson,0,2014.0,144.0,"Action,Thriller",39,11,4,7000000,20256975,0,0,0,0
876,387853,tt0404032,movie,The Exorcism of Emily Rose,The Exorcism of Emily Rose,0,2005.0,119.0,"Drama,Horror,Thriller",40,8,4,19000000,144216468,0,0,0,0
877,388176,tt0404362,movie,Redemption,Redemption,0,2004.0,108.0,Drama,23,8,4,20000000,8352885,0,0,0,0
878,388204,tt0404390,movie,Running Scared,Running Scared,0,2006.0,122.0,"Action,Crime,Drama",40,4,4,15000000,9500000,0,0,0,0
879,388943,tt0405159,movie,Million Dollar Baby,Million Dollar Baby,0,2004.0,132.0,"Drama,Sport",38,6,4,30000000,216763646,0,0,0,0
880,389078,tt0405296,movie,A Scanner Darkly,A Scanner Darkly,0,2006.0,100.0,"Animation,Crime,Drama",40,8,4,8500000,5480996,0,0,0,0
881,389105,tt0405325,movie,Sky High,Sky High,0,2005.0,100.0,"Adventure,Comedy,Family",40,12,4,35000000,86369815,0,0,0,0
882,389116,tt0405336,movie,Southland Tales,Southland Tales,0,2006.0,145.0,"Comedy,Drama,Mystery",39,4,4,17000000,374743,0,0,0,0
883,389197,tt0405422,movie,The 40-Year-Old Virgin,The 40 Year Old Virgin,0,2005.0,116.0,"Comedy,Romance",40,8,4,26000000,109449237,0,0,0,0
884,389243,tt0405469,movie,The Wild,The Wild,0,2006.0,95.0,"Adventure,Animation,Comedy",40,40,4,80000000,37384046,0,0,0,0
