,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,staffExperience,writersExperience,directorsExperience,budget,revenue
3441608,tt2224035,movie,Always,Always,0,2011.0,105.0,Romance,15,0,3,31000000,74134790
3443431,tt2226178,movie,The Jungle Book,The Jungle Book,0,2014.0,64.0,Animation,36,16,8,4000000,205843612
3446188,tt2229208,movie,Bachelor Party,Bachelor Party,0,2012.0,119.0,"Action,Crime,Thriller",37,16,4,6000000,38435947
3450410,tt2234032,movie,Stay,Stay,0,2013.0,99.0,Drama,37,9,4,50000000,8342132
3450509,tt2234155,movie,The Internship,The Internship,0,2013.0,119.0,Comedy,40,8,4,58000000,44000000
3451755,tt2235567,movie,It's Complicated,It's Complicated,0,2011.0,61.0,"Drama,Mystery,Thriller",18,4,4,85000000,219103655
3451945,tt2235779,movie,The Quiet Ones,The Quiet Ones,0,2014.0,98.0,"Horror,Mystery,Thriller",40,16,4,200000,17834867
3455537,tt2239832,movie,Think Like a Man Too,Think Like a Man Too,0,2014.0,106.0,"Comedy,Romance",40,12,4,24000000,70181428
3458717,tt2243377,movie,Left Behind,Left Behind,0,2012.0,86.0,"Horror,Mystery,Thriller",15,5,5,16000000,19682924
3458859,tt2243537,movie,A Haunted House,A Haunted House,0,2013.0,86.0,"Comedy,Fantasy",36,8,4,2500000,60141683
3460237,tt2245084,movie,Big Hero 6,Big Hero 6,0,2014.0,102.0,"Action,Adventure,Animation",40,24,8,165000000,652105443
3461797,tt2246829,movie,Love Story,Love Story,0,2011.0,92.0,Romance,39,0,4,2200000,136400000
3461901,tt2246955,movie,Contrition,Restless,0,2012.0,90.0,"Drama,Thriller",40,8,4,8000000,163265
3462005,tt2247061,movie,The Strangers,The Strangers,0,2009.0,90.0,"Drama,Romance,War",32,8,4,9000000,82391145
3462377,tt2247476,movie,When the Game Stands Tall,When the Game Stands Tall,0,2014.0,115.0,"Drama,Sport",38,10,4,15000000,30127963
3463859,tt2249167,movie,Trapped,Trapped,0,2012.0,92.0,"Adventure,Drama,Thriller",31,8,4,30000000,6916869
3468284,tt2254131,movie,Shelter,Shelter,0,2015.0,97.0,"Drama,Sci-Fi,Thriller",34,7,7,22000000,851517
3470398,tt2256514,movie,Rush,Rush,0,2012.0,110.0,"Crime,Thriller",38,6,2,38000000,90247624
3471985,tt2258337,movie,The Fly,Eega,0,2012.0,145.0,"Action,Fantasy",40,24,8,5990000,19450000
3474919,tt2261633,movie,Hitman,Hitman,0,2012.0,95.0,Action,37,8,4,24000000,99965753
3475454,tt2262227,movie,The Book of Life,The Book of Life,0,2014.0,95.0,"Adventure,Animation,Comedy",40,8,4,50000000,97437106
3476624,tt2263520,movie,Ride Along,Ride Along,0,2012.0,87.0,Action,37,4,4,25000000,153997819
3480490,tt2267998,movie,Gone Girl,Gone Girl,0,2014.0,149.0,"Drama,Mystery,Thriller",40,4,4,61000000,369330363
3480506,tt2268016,movie,Magic Mike XXL,Magic Mike XXL,0,2015.0,115.0,"Comedy,Drama,Music",36,4,4,14800000,122413057
3486474,tt2274648,movie,Hellboy,Hellboy,0,2019.0,120.0,"Action,Adventure,Fantasy",37,8,4,66000000,99318987
3489880,tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014.0,99.0,"Adventure,Comedy,Crime",40,12,4,30000000,174600318
3490711,tt2279339,movie,Love the Coopers,Love the Coopers,0,2015.0,107.0,"Comedy,Fantasy,Romance",40,4,4,17000000,24000000
3490718,tt2279346,movie,Trapped,Trapped,0,2014.0,75.0,Horror,40,4,4,30000000,6916869
3490744,tt2279373,movie,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,0,2015.0,92.0,"Action,Adventure,Animation",40,29,8,74000000,311594032
3492714,tt2281587,movie,Muppets Most Wanted,Muppets Most Wanted,0,2014.0,107.0,"Adventure,Comedy,Crime",40,12,4,50000000,80383113
3496970,tt2286560,movie,Frankenstein,Frankenstein,0,2011.0,82.0,"Drama,Horror",26,4,4,45000000,112006296
3498591,tt2288438,movie,Trapped,Trapped,0,2012.0,108.0,Thriller,12,4,4,30000000,6916869
3502622,tt2292959,movie,The Canyons,The Canyons,0,2013.0,99.0,"Drama,Thriller",39,4,4,250000,56825
3503233,tt2293640,movie,Minions,Minions,0,2015.0,91.0,"Adventure,Animation,Comedy",40,4,8,74000000,1156730962
3503955,tt2294449,movie,22 Jump Street,22 Jump Street,0,2014.0,112.0,"Action,Comedy,Crime",40,24,8,50000000,188441614
3503964,tt2294459,movie,A Christmas Carol,A Christmas Carol,0,2012.0,82.0,Drama,26,0,4,200000000,325233863
3504122,tt2294629,movie,Frozen,Frozen,0,2013.0,102.0,"Adventure,Animation,Comedy",40,16,8,150000000,1277284869
3504168,tt2294677,movie,In a World...,In a World...,0,2013.0,93.0,Comedy,39,4,4,1000000,2963902
3504413,tt2294939,movie,Waste Land,Waste Land,0,2014.0,97.0,"Drama,Thriller",36,4,4,1500000,187716
3506051,tt2296697,movie,Concussion,Concussion,0,2013.0,96.0,Drama,40,4,4,35000000,48623572
3511511,tt2302755,movie,Olympus Has Fallen,Olympus Has Fallen,0,2013.0,119.0,"Action,Thriller",39,7,4,70000000,161025640
3513363,tt2304771,movie,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,0,2013.0,141.0,"Biography,Drama,History",40,8,4,35000000,27330000
3513488,tt2304901,movie,Sherlock Holmes,Sherlock Holmes,0,2011.0,77.0,Adventure,19,1,4,90000000,524028679
3513633,tt2305051,movie,Wild,Wild,0,2014.0,115.0,"Biography,Drama",40,8,4,15000000,52501541
3517482,tt2309260,movie,The Gallows,The Gallows,0,2015.0,81.0,"Horror,Mystery,Sci-Fi",39,8,8,100000,42664410
3518116,tt2309961,movie,Afflicted,Afflicted,0,2013.0,85.0,"Action,Adventure,Horror",37,8,8,318000,121179
3518462,tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014.0,144.0,"Adventure,Fantasy",40,20,4,250000000,955119788
3520560,tt2312718,movie,Homefront,Homefront,0,2013.0,100.0,"Action,Crime,Thriller",37,5,4,22000000,43058898
3525313,tt2318092,movie,Endless Love,Endless Love,0,2014.0,104.0,"Drama,Romance",39,11,4,20000000,34077920
3526634,tt2319580,movie,The Grand Seduction,The Grand Seduction,0,2013.0,113.0,Comedy,40,8,4,12700000,3430018
3528334,tt2321549,movie,The Babadook,The Babadook,0,2014.0,94.0,"Drama,Horror",40,4,4,2000000,6676471
3529137,tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015.0,125.0,"Drama,Romance,Thriller",40,8,4,40000000,569651467
3529560,tt2322932,movie,The Hunted,The Hunted,0,2015.0,90.0,"Action,Comedy,Horror",36,12,4,55000000,34234008
3532211,tt2325977,movie,Strangerland,Strangerland,0,2015.0,112.0,"Drama,Mystery,Thriller",40,8,4,10000000,17472
3532693,tt2326554,movie,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,0,2014.0,101.0,"Drama,Horror",38,3,3,1000000,395000
3536597,tt2331061,movie,Shattered,Shattered,0,2012.0,24.0,Drama,15,4,4,22000000,11511031
3539016,tt2333784,movie,The Expendables 3,The Expendables 3,0,2014.0,126.0,"Action,Adventure,Thriller",39,15,4,90000000,206172544
3539032,tt2333804,movie,The Zero Theorem,The Zero Theorem,0,2013.0,107.0,"Comedy,Drama,Fantasy",38,6,4,8500000,770706
3539907,tt2334873,movie,Blue Jasmine,Blue Jasmine,0,2013.0,98.0,Drama,40,4,4,18000000,97505481
3539912,tt2334879,movie,White House Down,White House Down,0,2013.0,131.0,"Action,Drama,Thriller",40,4,4,150000000,205366737
3543368,tt2339048,movie,Transcendence,Transcendence,0,2012.0,45.0,Sport,0,0,0,100000000,103039258
3543922,tt2339741,movie,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,0,2014.0,98.0,"Drama,Horror,Thriller",40,8,4,1000000,26501323
3547371,tt2343793,movie,Third Person,Third Person,0,2013.0,137.0,"Drama,Romance",40,4,4,28000000,1021398
3548315,tt2344824,movie,Friday,Friday,0,2012.0,117.0,Family,40,4,4,3500000,28215918
3548579,tt2345112,movie,Parkland,Parkland,0,2013.0,93.0,"Drama,History,Mystery",40,8,4,10000000,653651
3549179,tt2345737,movie,The Rover,The Rover,0,2014.0,103.0,"Action,Crime,Drama",40,8,4,12250000,2295423
3549201,tt2345759,movie,The Mummy,The Mummy,0,2017.0,111.0,"Action,Adventure,Fantasy",39,23,4,80000000,415885488
3555125,tt2352432,movie,Stealth,Stealth,0,2012.0,51.0,"Action,Comedy",17,4,4,135000000,76932943
3556421,tt2353867,movie,Bully,Bully,0,2012.0,112.0,Music,13,4,4,1100000,480811
3557852,tt2355495,movie,Barefoot,Barefoot,0,2014.0,90.0,"Comedy,Drama,Romance",35,2,4,6000000,15071
3558195,tt2355884,movie,Stone,Stone,0,2012.0,114.0,"Action,Sci-Fi",39,4,4,22000000,9479718
3559253,tt2357129,movie,Jobs,Jobs,0,2013.0,128.0,"Biography,Drama",34,1,4,12000000,35931410
3559401,tt2357291,movie,Rio 2,Rio 2,0,2014.0,101.0,"Adventure,Animation,Comedy",40,24,4,103000000,500188435
3560851,tt2358925,movie,Unfinished Business,Unfinished Business,0,2015.0,91.0,"Comedy,Drama",40,4,4,35000000,14431253
3561130,tt2359241,movie,Possession,Possession,0,2012.0,80.0,Horror,37,4,4,25000000,10113733
3561779,tt2359998,movie,Jade,Jade,0,2013.0,108.0,"Crime,Drama",27,3,3,50000000,9851610
3563137,tt2361509,movie,The Intern,The Intern,0,2015.0,121.0,"Comedy,Drama",40,4,4,35000000,194564672
3563566,tt2362036,movie,Daylight,Daylight,0,2013.0,97.0,"Drama,Horror,Mystery",24,6,10,80000000,159212469
3564715,tt2363363,movie,Robin Hood,Robin Hood,0,2013.0,92.0,"Action,Drama",40,8,4,215000000,342726007
3564800,tt2363461,movie,The Pyramid,The Pyramid,0,2013.0,90.0,Horror,33,20,20,6500000,13865435
3565969,tt2364841,movie,Runner Runner,Runner Runner,0,2013.0,88.0,"Crime,Thriller",40,8,4,30000000,62616646
3567539,tt2366608,movie,Lost River,Lost River,0,2014.0,95.0,"Drama,Fantasy,Mystery",40,4,4,2000000,45431
3569710,tt2369135,movie,Need for Speed,Need for Speed,0,2014.0,132.0,"Action,Crime,Thriller",40,8,4,66000000,203277636
3575583,tt2375761,movie,What If,What If,0,2013.0,90.0,Mystery,37,4,4,11000000,7847000
3576921,tt2377322,movie,Deliver Us from Evil,Deliver Us from Evil,0,2014.0,118.0,"Horror,Mystery,Thriller",37,13,4,30000000,201275
3579032,tt2379713,movie,Spectre,Spectre,0,2015.0,148.0,"Action,Adventure,Thriller",40,20,4,245000000,880674609
3580242,tt2381111,movie,Brooklyn,Brooklyn,0,2015.0,117.0,"Drama,Romance",40,8,4,11000000,62076141
3580286,tt2381161,movie,Detour to Route 80,Drive,0,2013.0,53.0,Thriller,20,8,4,18500000,76175166
3580362,tt2381249,movie,Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,0,2015.0,131.0,"Action,Adventure,Thriller",40,12,4,150000000,682330139
3580992,tt2381941,movie,Focus,Focus,0,2015.0,105.0,"Comedy,Crime,Drama",40,8,8,50100000,153962963
3581387,tt2382396,movie,Joe,Joe,0,2013.0,117.0,"Crime,Drama",38,8,4,4000000,2365467
3581991,tt2383068,movie,The Sacrament,The Sacrament,0,2013.0,99.0,"Horror,Thriller",40,4,4,4000000,9221
